t,Tpos,Tpro,Tneg,o2,test,abi_therapy,dtx_therapy
0.0,666.0,666.0,666.0,0.5,0.0,False,False
60.0,470.59129674636205,492.3628009586723,681.3372259534165,1.0757736318358424,0.011143744509811763,False,False
120.0,469.7671146352404,491.62971013634206,697.3123213619951,1.077106272940465,0.01971691888662871,False,False
180.0,472.423752053512,494.00183896394844,713.6251865450863,1.076870729737006,0.026486495978134735,False,False
240.0,476.4937789381097,497.63098251570904,730.2728251980594,1.0765785254671916,0.03188000597641853,False,False
300.0,481.33936728636286,501.945323391208,747.2560765667728,1.0762564937861274,0.03621128588959198,False,False
360.0,486.6801173062484,506.6929409647682,764.5771218860722,1.0759147144595242,0.03971888949330108,False,False
420.0,492.3683599348843,511.74092444200176,782.2387411958438,1.0755581974357629,0.0425864550493434,False,False
480.0,498.3171900911057,517.0109272766846,800.2440095685787,1.0751898785068248,0.04495619554178519,False,False
540.0,504.47149183751407,522.4531840395034,818.5961476092247,1.0748115401524025,0.04693860889220795,False,False
600.0,510.79441180447446,528.034365053682,837.2984376600914,1.074424402635672,0.04861972387142442,False,False
660.0,517.2603437084201,533.731269901108,856.3541717646413,1.0740292374146636,0.050066598814307445,False,False
720.0,523.8509813686914,539.5272755484843,875.7666164426576,1.0736266650336255,0.051331550150462445,False,False
780.0,530.5529561404871,545.4102083121029,895.5389871128044,1.0732170213724663,0.05245541853164719,False,False
840.0,537.3563466429946,551.3710005351719,915.674427899766,1.0728006839518973,0.05347010727254181,False,False
900.0,543.6984287065434,556.9178506240644,936.1768096030893,1.0723898915071195,0.04256898947756282,True,False
960.0,548.8125172491659,561.3843055610687,957.0542225840154,1.0720104392084218,0.033997382196430524,True,False
1020.0,552.3418419562066,564.4639705977602,978.3174662826746,1.071673522287159,0.02725735853285069,True,False
1080.0,553.8758478709542,565.8031598056258,999.9798463629135,1.0713912123751756,0.02195700841983068,True,False
1140.0,552.961998724704,565.0097121741788,1022.0576698801119,1.071176924733389,0.017787785678311067,True,False
1200.0,549.129487662743,561.6714212507259,1044.570696227756,1.071044800264203,0.014506695442495934,True,False
1260.0,541.9266690881774,555.3857017132781,1067.5424635876382,1.071008676955684,0.011922295494103143,True,False
1320.0,530.9710401322085,545.7998209240872,1091.0003948276326,1.0710806750461426,0.00988370472483884,True,False
1380.0,516.0060475863503,532.6574453639432,1114.9755902985612,1.0712695357323903,0.008271983159781813,True,False
1440.0,496.9541320254976,515.8433200250456,1139.5022480189284,1.071578997412334,0.006993379312385958,True,False
1500.0,436.3182867759616,453.0782118362741,1139.3496555835673,1.073336557667224,0.01624266074446035,True,True
1560.0,384.05984354092476,398.8170232663495,1139.3062946870573,1.0751138031156813,0.02222455374254982,True,True
1620.0,338.31588096056396,351.2803785480608,1139.3579891626641,1.0766678485565613,0.025801731709966646,True,True
1680.0,298.1213511627554,309.49927384629666,1139.4930193021119,1.078032043389716,0.027625176063655395,True,True
1740.0,262.7467914043354,272.727031489813,1139.7012870541882,1.0792315038637534,0.028188322730811653,True,True
1800.0,231.58837899105674,240.3403120026222,1139.9739936596966,1.0802869164578108,0.027864197327412975,True,True
